Datum,Tag,Zeit,Leistung_Total,Leistung_NCS,Leistung_HPC,Leistung_MCS,Ladestrategie,Netzanschluss,Ladequote
2024-01-08T18:00:00,1,1080,4417.799661558647,1500.0,657.5887832773772,2260.21087828127,Konstant,5900.0,0.9784172661870504
2024-01-08T18:05:00,1,1085,3802.934634726216,1600.0,343.1766778714175,1859.7579568547985,Konstant,5900.0,0.9784172661870504
2024-01-08T18:10:00,1,1090,4779.129257064563,1600.0,743.1766778714175,2435.952579193145,Konstant,5900.0,0.9784172661870504
2024-01-08T18:15:00,1,1095,3967.590448617858,1600.0,743.1766778714175,1624.4137707464402,Konstant,5900.0,0.9784172661870504
2024-01-08T18:20:00,1,1100,4567.590448617858,1800.0,1143.1766778714175,1624.4137707464402,Konstant,5900.0,0.9784172661870504
2024-01-08T18:25:00,1,1105,4624.413770746441,1800.0,1200.0,1624.4137707464402,Konstant,5900.0,0.9784172661870504
2024-01-08T18:30:00,1,1110,5399.033595061377,1900.0,1200.0,2299.033595061377,Konstant,5900.0,0.9784172661870504
2024-01-08T18:35:00,1,1115,5900.000000000001,2100.0,1036.9018852091601,2763.098114790841,Konstant,5900.0,0.9784172661870504
2024-01-08T18:40:00,1,1120,5900.0,2200.0,947.3799435754818,2752.620056424518,Konstant,5900.0,0.9784172661870504
2024-01-08T18:45:00,1,1125,5755.813374130618,2300.0,947.3799435754818,2508.433430555137,Konstant,5900.0,0.9784172661870504
2024-01-08T18:50:00,1,1130,5900.0,2300.0,779.5360418011485,2820.463958198852,Konstant,5900.0,0.9784172661870504
2024-01-08T18:55:00,1,1135,5900.0,2422.6518104477473,131.1879109156344,3346.160278636619,Konstant,5900.0,0.9784172661870504
2024-01-08T19:00:00,1,1140,5900.0,2422.6518104477473,468.20380950013697,3009.144380052116,Konstant,5900.0,0.9784172661870504
2024-01-08T19:05:00,1,1145,5899.999999999999,1953.1858451365329,468.2038095001368,3478.6103453633295,Konstant,5900.0,0.9784172661870504
2024-01-08T19:10:00,1,1150,5900.0,1602.7625184326332,337.01589858450234,3960.2215829828647,Konstant,5900.0,0.9784172661870504
2024-01-08T19:15:00,1,1155,5900.0,1434.5461660287199,337.01589858450234,4128.437935386777,Konstant,5900.0,0.9784172661870504
2024-01-08T19:20:00,1,1160,5900.000000000003,1408.2074286500062,337.01589858450234,4154.7766727654935,Konstant,5900.0,0.9784172661870504
2024-01-08T19:25:00,1,1165,5900.0,1413.1540116869635,926.3755320614486,3560.470456251587,Konstant,5900.0,0.9784172661870504
2024-01-08T19:30:00,1,1170,5900.000000000002,1413.1540116869635,926.3755320614482,3560.470456251588,Konstant,5900.0,0.9784172661870504
2024-01-08T19:35:00,1,1175,5900.000000000002,1413.1540116869635,926.3755320614482,3560.470456251588,Konstant,5900.0,0.9784172661870504
2024-01-08T19:40:00,1,1180,5900.000000000002,1413.1540116869635,926.3755320614482,3560.470456251588,Konstant,5900.0,0.9784172661870504
2024-01-08T19:45:00,1,1185,5900.000000000003,1382.812209116301,589.3596334769459,3927.828157406755,Konstant,5900.0,0.9784172661870504
2024-01-08T19:50:00,1,1190,5900.0,1382.8122091163007,894.0434850708946,3623.1443058128048,Konstant,5900.0,0.9784172661870504
2024-01-08T19:55:00,1,1195,5900.0,1482.8122091163007,894.0434850708946,3523.144305812804,Konstant,5900.0,0.9784172661870504
2024-01-08T20:00:00,1,1200,5900.000000000003,1582.8122091163007,1173.8462054145382,3143.341585469164,Konstant,5900.0,0.9784172661870504
2024-01-08T20:05:00,1,1205,5899.999999999999,1582.8122091163007,1573.8462054145382,2743.3415854691602,Konstant,5900.0,0.9784172661870504
2024-01-08T20:10:00,1,1210,5900.0,1582.8122091163007,1295.3010137906472,3021.8867770930524,Konstant,5900.0,0.9784172661870504
2024-01-08T20:15:00,1,1215,5900.0,1881.4869080935703,1295.3010137906474,2723.2120781157823,Konstant,5900.0,0.9784172661870504
2024-01-08T20:20:00,1,1220,5899.999999999998,1173.9337272426405,1295.3010137906474,3430.7652589667105,Konstant,5900.0,0.9784172661870504
2024-01-08T20:25:00,1,1225,5899.999999999999,780.2075994684897,1295.3010137906474,3824.491386740863,Konstant,5900.0,0.9784172661870504
2024-01-08T20:30:00,1,1230,5899.999999999999,780.2075994684897,1295.3010137906474,3824.491386740863,Konstant,5900.0,0.9784172661870504
2024-01-08T20:35:00,1,1235,5900.000000000001,224.98301166316088,737.121811707652,4937.895176629187,Konstant,5900.0,0.9784172661870504
2024-01-08T20:40:00,1,1240,5899.999999999997,224.9830116631593,737.1218117076519,4937.895176629186,Konstant,5900.0,0.9784172661870504
2024-01-08T20:45:00,1,1245,5899.9999999999945,224.9830116631593,457.31909136400833,5217.697896972826,Konstant,5900.0,0.9784172661870504
2024-01-08T20:50:00,1,1250,5900.0,224.9830116631593,400.0,5275.01698833684,Konstant,5900.0,0.9784172661870504
2024-01-08T20:55:00,1,1255,5899.999999999999,0.0,0.0,5899.999999999999,Konstant,5900.0,0.9784172661870504
2024-01-08T21:00:00,1,1260,5900.0,0.0,0.0,5900.0,Konstant,5900.0,0.9784172661870504
2024-01-08T21:05:00,1,1265,5899.999999999999,0.0,0.0,5899.999999999999,Konstant,5900.0,0.9784172661870504
2024-01-08T21:10:00,1,1270,5900.0,0.0,35.014892307349214,5864.985107692651,Konstant,5900.0,0.9784172661870504
2024-01-08T21:15:00,1,1275,5900.000000000001,0.0,35.014892307349214,5864.985107692652,Konstant,5900.0,0.9784172661870504
2024-01-08T21:20:00,1,1280,5900.000000000001,136.56228710313815,1141.2747485153332,4622.162964381529,Konstant,5900.0,0.9784172661870504
2024-01-08T21:25:00,1,1285,5900.0,136.56228710313815,1019.6659015395014,4743.771811357359,Konstant,5900.0,0.9784172661870504
2024-01-08T21:30:00,1,1290,5900.0,136.56228710313815,1340.5966176430677,4422.841095253794,Konstant,5900.0,0.9784172661870504
2024-01-08T21:35:00,1,1295,5899.999999999999,136.56228710313846,1340.596617643067,4422.841095253794,Konstant,5900.0,0.9784172661870504
2024-01-08T21:40:00,1,1300,5899.999999999997,336.5622871031385,1340.596617643067,4222.841095253791,Konstant,5900.0,0.9784172661870504
2024-01-08T21:45:00,1,1305,5899.999999999995,736.2721921042998,1340.596617643067,3823.131190252628,Konstant,5900.0,0.9784172661870504
2024-01-08T21:50:00,1,1310,5899.999999999993,1656.5648261604008,1340.596617643067,2902.8385561965247,Konstant,5900.0,0.9784172661870504
2024-01-08T21:55:00,1,1315,5899.999999999994,2200.220056397926,940.596617643067,2759.1833259590007,Konstant,5900.0,0.9784172661870504
2024-01-08T22:00:00,1,1320,5899.999999999996,2670.373065530554,940.596617643067,2289.0303168263745,Konstant,5900.0,0.9784172661870504
2024-01-08T22:05:00,1,1325,5899.9999999999945,3290.0389670700556,320.93071610356515,2289.0303168263745,Konstant,5900.0,0.9784172661870504
2024-01-08T22:10:00,1,1330,5899.999999999993,4778.466161226157,320.93071610356515,800.6031226702703,Konstant,5900.0,0.9784172661870504
2024-01-08T22:15:00,1,1335,5899.999999999995,4778.466161226158,0.0,1121.533838773837,Konstant,5900.0,0.9784172661870504
2024-01-08T22:20:00,1,1340,5899.999999999995,4778.466161226158,0.0,1121.533838773837,Konstant,5900.0,0.9784172661870504
2024-01-08T22:25:00,1,1345,5899.999999999995,4778.466161226158,0.0,1121.533838773837,Konstant,5900.0,0.9784172661870504
2024-01-08T22:30:00,1,1350,5899.999999999995,4778.466161226159,0.0,1121.533838773837,Konstant,5900.0,0.9784172661870504
2024-01-08T22:35:00,1,1355,5899.999999999995,4778.466161226159,0.0,1121.533838773837,Konstant,5900.0,0.9784172661870504
2024-01-08T22:40:00,1,1360,5899.999999999995,5416.84659031549,0.0,483.1534096845054,Konstant,5900.0,0.9784172661870504
2024-01-08T22:45:00,1,1365,5899.999999999996,5416.846590315491,0.0,483.1534096845054,Konstant,5900.0,0.9784172661870504
2024-01-08T22:50:00,1,1370,5899.999999999996,5416.846590315491,0.0,483.1534096845054,Konstant,5900.0,0.9784172661870504
2024-01-08T22:55:00,1,1375,5899.999999999996,5416.846590315491,0.0,483.1534096845054,Konstant,5900.0,0.9784172661870504
2024-01-08T23:00:00,1,1380,5899.9999999999945,5899.9999999999945,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:05:00,1,1385,5899.999999999995,5899.999999999995,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:10:00,1,1390,5899.999999999995,5899.999999999995,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:15:00,1,1395,5899.999999999995,5899.999999999995,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:20:00,1,1400,5899.999999999996,5899.999999999996,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:25:00,1,1405,5899.999999999996,5899.999999999996,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:30:00,1,1410,5899.999999999996,5899.999999999996,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:35:00,1,1415,5899.999999999995,5899.999999999995,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-08T23:40:00,1,1420,5899.9999999999945,5440.462516634267,0.0,459.53748336572744,Konstant,5900.0,0.9784172661870504
2024-01-08T23:45:00,1,1425,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-08T23:50:00,1,1430,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-08T23:55:00,1,1435,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:00:00,2,0,5899.999999999993,5440.462516634266,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:05:00,2,5,5899.999999999993,5440.462516634266,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:10:00,2,10,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:15:00,2,15,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:20:00,2,20,5899.999999999994,5440.462516634267,0.0,459.5374833657274,Konstant,5900.0,0.9784172661870504
2024-01-09T00:25:00,2,25,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:30:00,2,30,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:35:00,2,35,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:40:00,2,40,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:45:00,2,45,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:50:00,2,50,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T00:55:00,2,55,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:00:00,2,60,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:05:00,2,65,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:10:00,2,70,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:15:00,2,75,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:20:00,2,80,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:25:00,2,85,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:30:00,2,90,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:35:00,2,95,5899.999999999999,5899.999999999999,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:40:00,2,100,5900.000000000007,5900.000000000007,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:45:00,2,105,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:50:00,2,110,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T01:55:00,2,115,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:00:00,2,120,5900.000000000005,5900.000000000005,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:05:00,2,125,5900.0000000000055,5900.0000000000055,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:10:00,2,130,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:15:00,2,135,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:20:00,2,140,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:25:00,2,145,5900.000000000001,5900.000000000001,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:30:00,2,150,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:35:00,2,155,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:40:00,2,160,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:45:00,2,165,5900.000000000001,5900.000000000001,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:50:00,2,170,5900.000000000001,5900.000000000001,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T02:55:00,2,175,5900.000000000002,5900.000000000002,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:00:00,2,180,5900.000000000001,5900.000000000001,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:05:00,2,185,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:10:00,2,190,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:15:00,2,195,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:20:00,2,200,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:25:00,2,205,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:30:00,2,210,5900.0,5900.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:35:00,2,215,5791.554186429165,5791.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:40:00,2,220,5691.554186429165,5691.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:45:00,2,225,5591.554186429165,5591.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:50:00,2,230,5591.554186429165,5591.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T03:55:00,2,235,5291.554186429165,5291.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:00:00,2,240,5291.554186429165,5291.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:05:00,2,245,5091.554186429165,5091.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:10:00,2,250,4991.554186429165,4991.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:15:00,2,255,4791.554186429165,4791.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:20:00,2,260,4691.554186429165,4691.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:25:00,2,265,4591.554186429165,4591.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:30:00,2,270,4491.554186429165,4491.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:35:00,2,275,4491.554186429165,4491.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:40:00,2,280,4391.554186429165,4391.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:45:00,2,285,4291.554186429165,4291.554186429165,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:50:00,2,290,3991.5541864291654,3991.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T04:55:00,2,295,3691.5541864291654,3691.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:00:00,2,300,3591.5541864291654,3591.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:05:00,2,305,3591.5541864291654,3591.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:10:00,2,310,3591.5541864291654,3591.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:15:00,2,315,2891.5541864291654,2891.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:20:00,2,320,2891.5541864291654,2891.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:25:00,2,325,2791.5541864291654,2791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:30:00,2,330,2691.5541864291654,2691.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:35:00,2,335,2591.5541864291654,2591.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:40:00,2,340,2491.5541864291654,2491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:45:00,2,345,2491.5541864291654,2491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:50:00,2,350,2491.5541864291654,2491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T05:55:00,2,355,2391.5541864291654,2391.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:00:00,2,360,2291.5541864291654,2291.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:05:00,2,365,2091.5541864291654,2091.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:10:00,2,370,1991.5541864291654,1991.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:15:00,2,375,1791.5541864291654,1791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:20:00,2,380,1591.5541864291654,1591.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:25:00,2,385,1491.5541864291654,1491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:30:00,2,390,1491.5541864291654,1491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:35:00,2,395,1491.5541864291654,1491.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:40:00,2,400,1391.5541864291654,1391.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:45:00,2,405,1391.5541864291654,1391.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:50:00,2,410,1191.5541864291654,1191.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T06:55:00,2,415,1191.5541864291654,1191.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:00:00,2,420,1191.5541864291654,1191.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:05:00,2,425,1191.5541864291654,1191.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:10:00,2,430,1091.5541864291654,1091.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:15:00,2,435,991.5541864291654,991.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:20:00,2,440,991.5541864291654,991.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:25:00,2,445,991.5541864291654,991.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:30:00,2,450,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:35:00,2,455,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:40:00,2,460,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:45:00,2,465,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:50:00,2,470,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T07:55:00,2,475,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:00:00,2,480,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:05:00,2,485,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:10:00,2,490,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:15:00,2,495,791.5541864291654,791.5541864291654,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:20:00,2,500,600.0,600.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:25:00,2,505,500.0,500.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:30:00,2,510,400.0,400.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:35:00,2,515,400.0,400.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:40:00,2,520,400.0,400.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:45:00,2,525,100.0,100.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:50:00,2,530,100.0,100.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T08:55:00,2,535,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:00:00,2,540,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:05:00,2,545,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:10:00,2,550,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:15:00,2,555,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:20:00,2,560,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:25:00,2,565,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:30:00,2,570,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:35:00,2,575,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:40:00,2,580,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:45:00,2,585,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:50:00,2,590,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T09:55:00,2,595,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:00:00,2,600,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:05:00,2,605,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:10:00,2,610,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:15:00,2,615,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:20:00,2,620,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:25:00,2,625,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:30:00,2,630,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:35:00,2,635,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:40:00,2,640,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:45:00,2,645,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:50:00,2,650,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T10:55:00,2,655,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:00:00,2,660,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:05:00,2,665,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:10:00,2,670,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:15:00,2,675,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:20:00,2,680,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:25:00,2,685,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:30:00,2,690,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:35:00,2,695,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:40:00,2,700,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:45:00,2,705,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:50:00,2,710,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T11:55:00,2,715,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:00:00,2,720,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:05:00,2,725,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:10:00,2,730,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:15:00,2,735,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:20:00,2,740,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:25:00,2,745,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:30:00,2,750,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:35:00,2,755,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:40:00,2,760,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:45:00,2,765,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:50:00,2,770,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T12:55:00,2,775,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T13:00:00,2,780,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T13:05:00,2,785,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T13:10:00,2,790,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
2024-01-09T13:15:00,2,795,0.0,0.0,0.0,0.0,Konstant,5900.0,0.9784172661870504
